Year,Player,Age,Tm,GP,GS,W,L,T/O,GA,SA,SV,SV%,GAA,SO,GPS,MIN,QS,QS%,RBS,GA%-,GSAA,G,A,PTS,PIM
2016,Joonas Korpisalo\korpijo01,22,CBJ,14,13,7,5,1,38,401,363,0.905,2.88,1,2,791,6,0.462,2,110,-3.3,0,0,0,0
2016,Darcy Kuemper\kuempda01,26,MIN,18,17,8,5,3,55,562,507,0.902,3.13,0,2.6,1053,5,0.294,3,113,-6.36,0,1,1,4
2016,Eddie Lack\lacked01,29,CAR,20,18,8,7,3,48,492,444,0.902,2.64,1,2.3,1090,9,0.5,3,113,-5.42,0,0,0,0
2016,Marek Langhamer\langhma01,22,ARI,1,0,0,0,0,1,8,7,0.875,3.87,0,0,16,0,,0,,,0,0,0,0
2016,Robin Lehner\lehnero01,25,BUF,59,58,23,26,8,152,1910,1758,0.92,2.68,2,12.9,3405,32,0.552,6,92,13.29,0,1,1,6
2016,Kari Lehtonen\lehtoka01,33,DAL,59,52,22,25,7,151,1546,1395,0.902,2.85,3,7.1,3177,27,0.519,12,113,-17.21,0,1,1,4
2016,Michael Leighton\leighmi01,35,CAR,4,3,2,2,0,12,92,80,0.87,3.42,0,0.1,210,1,0.333,1,,,0,1,1,0
2016,Charlie Lindgren\lindgch01,23,MTL,2,2,2,0,0,3,59,56,0.949,1.48,0,0.6,122,2,1,0,,,0,0,0,0
2016,Henrik Lundqvist\lundqhe01,34,NYR,57,55,31,20,4,148,1650,1502,0.91,2.74,2,9.1,3240,32,0.582,8,104,-5.21,0,1,1,0
2016,Roberto Luongo\luongro01,37,FLA,40,39,17,15,6,104,1217,1113,0.915,2.68,1,7.4,2327,21,0.538,1,99,1.32,0,1,1,4
2016,Jacob Markstrom\marksja02,27,VAN,26,23,10,11,3,62,692,630,0.91,2.63,0,3.8,1417,12,0.522,2,104,-2.11,0,0,0,2
2016,Spencer Martin\martisp01,21,COL,3,3,0,2,1,13,96,83,0.865,4.35,0,0,179,0,0,1,,,0,0,0,0
2016,Steve Mason\masonst01,28,PHI,58,54,26,21,8,143,1556,1413,0.908,2.66,3,8.2,3225,26,0.481,11,106,-8.34,0,1,1,0
2016,Marek Mazanec\mazanma01,25,NSH,4,2,0,2,0,14,87,73,0.839,4.73,0,-0.2,178,0,0,2,,,0,1,1,0
2016,Curtis McElhinney\mcelhcu01,33,TOT,21,15,8,8,2,51,616,565,0.917,2.7,1,3.9,1135,9,0.6,0,96,2.31,0,0,0,0
2016,Curtis McElhinney\mcelhcu01,33,TOR,14,10,6,7,0,36,418,382,0.914,2.85,1,2.5,759,6,0.6,0,100,0.17,0,0,0,0
2016,Curtis McElhinney\mcelhcu01,33,CBJ,7,5,2,1,2,15,198,183,0.924,2.39,0,1.4,376,3,0.6,0,,,0,0,0,0
2016,Zane McIntyre\mcintza01,24,BOS,8,3,0,4,1,22,155,133,0.858,3.97,0,-0.1,333,0,0,1,,,0,0,0,0
2016,Ryan Miller\millery01,36,VAN,54,54,18,29,6,150,1737,1587,0.914,2.8,3,10.3,3212,26,0.481,7,100,0.32,0,1,1,22
2016,Al Montoya\montoal01,31,MTL,19,18,8,6,4,50,569,519,0.912,2.67,2,3.3,1125,12,0.667,2,102,-0.76,0,2,2,2
2016,Petr Mrazek\mrazepe01,24,DET,50,44,18,21,9,145,1462,1317,0.901,3.04,1,6.5,2858,19,0.432,9,115,-18.48,0,0,0,2
2016,Matt Murray\murrama02,22,PIT,49,47,32,10,4,111,1450,1339,0.923,2.41,4,10.3,2766,26,0.553,4,88,14.48,0,2,2,0
2016,Alex Nedeljkovic\nedelal01,21,CAR,1,0,0,0,0,0,17,17,1,0,0,0.3,30,0,,0,,,0,0,0,2
2016,Michal Neuvirth\neuvimi01,28,PHI,28,24,11,11,1,64,586,522,0.891,2.82,0,1.9,1364,10,0.417,4,126,-13.29,0,0,0,2
2016,Antti Niemi\niemian02,33,DAL,37,30,12,12,4,95,880,785,0.892,3.3,0,3,1729,14,0.467,7,125,-18.84,0,0,0,0
2016,Anders Nilsson\nilssan01,26,BUF,26,23,10,10,4,66,857,791,0.923,2.67,1,6,1484,11,0.478,2,89,8.17,0,0,0,0
2016,Ondrej Pavelec\pavelon01,29,WPG,8,8,4,4,0,26,233,207,0.888,3.55,0,0.7,440,2,0.25,2,,,0,0,0,0
2016,Justin Peters\peterju01,30,ARI,3,1,0,1,0,7,70,63,0.9,3.16,0,0.3,133,0,0,0,,,0,0,0,0
2016,Calvin Pickard\pickaca01,24,COL,50,48,15,31,2,140,1461,1321,0.904,2.98,2,7.1,2820,21,0.438,11,111,-13.56,0,2,2,2
2016,Carey Price\priceca01,29,MTL,62,62,37,20,5,138,1794,1656,0.923,2.23,3,12.6,3708,38,0.613,8,89,17.25,0,1,1,4
2016,Jonathan Quick\quickjo01,31,LAK,17,17,8,5,2,35,421,386,0.917,2.26,2,2.7,931,11,0.647,2,96,1.43,0,0,0,2
2016,Antti Raanta\raantan01,27,NYR,30,26,16,8,2,61,782,721,0.922,2.26,4,5.4,1617,18,0.692,1,90,6.67,0,1,1,0
2016,Tuukka Rask\rasktu01,29,BOS,65,63,37,20,5,137,1610,1473,0.915,2.23,8,9.8,3680,31,0.492,14,98,2.33,0,2,2,0
2016,James Reimer\reimeja01,28,FLA,43,39,18,16,5,98,1222,1124,0.92,2.53,3,8.1,2325,19,0.487,4,93,7.75,0,0,0,2
2016,Pekka Rinne\rinnepe01,34,NSH,61,61,31,19,9,144,1757,1613,0.918,2.42,3,11.3,3568,34,0.557,7,95,8.05,0,0,0,4
2016,David Rittich\rittida01,24,CGY,1,0,0,0,0,1,10,9,0.9,3,0,0,20,0,,0,,,0,0,0,0
2016,Juuse Saros\sarosju01,21,NSH,21,19,10,8,3,47,614,567,0.923,2.35,1,4.4,1200,13,0.684,1,88,6.14,0,1,1,0
2016,Cory Schneider\schneco01,30,NJD,60,59,20,27,11,163,1781,1618,0.908,2.82,2,9.5,3473,27,0.458,7,106,-8.87,0,0,0,0
2016,Jeremy Smith\smithje02,27,COL,10,8,1,6,1,32,286,254,0.888,3.54,0,0.8,543,3,0.375,3,,,0,0,0,0
2016,Mike Smith\smithmi01,34,ARI,55,55,19,26,9,156,1819,1663,0.914,2.92,3,10.9,3202,27,0.491,7,99,1.42,0,0,0,14
2016,Alex Stalock\staloal01,29,MIN,2,2,1,1,0,3,54,51,0.944,1.51,0,0.5,119,2,1,0,,,0,0,0,0
2016,Anthony Stolarz\stolaan01,23,PHI,7,4,2,1,1,13,181,168,0.928,2.07,1,1.4,376,2,0.5,1,,,0,0,0,0
2016,Malcolm Subban\subbama01,23,BOS,1,1,0,1,0,3,16,13,0.813,5.88,0,-0.1,31,0,0,1,,,0,0,0,0
2016,Cam Talbot\talboca01,29,EDM,73,73,42,22,8,171,2117,1946,0.919,2.39,7,14,4294,43,0.589,10,93,12.21,0,0,0,4
2016,Dustin Tokarski\tokardu01,27,ANA,1,0,0,0,0,0,5,5,1,0,0,0.1,10,0,,0,,,0,0,0,0
2016,Linus Ullmark\ullmali01,23,BUF,1,1,0,1,0,3,36,33,0.917,3.06,0,0.2,59,1,1,0,,,0,0,0,0
2016,Semyon Varlamov\varlasi01,28,COL,24,23,6,17,0,76,745,669,0.898,3.38,1,3.1,1348,11,0.478,5,118,-11.53,0,1,1,0
2016,Andrei Vasilevskiy\vasilan02,22,TBL,50,47,23,17,7,123,1480,1357,0.917,2.61,2,9.3,2831,25,0.532,5,96,5.08,0,2,2,2
2016,Cam Ward\wardca01,32,CAR,61,61,26,22,12,162,1711,1549,0.905,2.69,2,8.5,3618,30,0.492,9,109,-13.93,0,1,1,6
2016,Jeff Zatkoff\zatkoje01,29,LAK,13,8,2,7,1,27,223,196,0.879,2.94,0,0.4,550,2,0.25,4,,,0,0,0,0
2017,Jake Allen\allenja01,27,STL,59,56,27,25,3,152,1614,1462,0.906,2.75,1,7.9,3317,27,0.482,8,107,-10.34,0,1,1,0
2017,Frederik Andersen\anderfr01,28,TOR,66,66,38,21,5,182,2211,2029,0.918,2.81,5,13.6,3889,37,0.561,8,94,12.06,0,1,1,2
2017,Craig Anderson\andercr01,36,OTT,58,55,23,25,6,180,1768,1588,0.898,3.32,2,7.2,3251,25,0.455,11,116,-24.83,0,0,0,2
2017,Ken Appleby\appleke01,22,NJD,3,1,0,1,0,3,55,52,0.945,1.45,0,0.5,124,0,0,0,,,0,0,0,0
2017,Jonathan Bernier\bernijo01,29,COL,37,34,19,13,3,95,1092,997,0.913,2.85,2,6.2,2001,18,0.529,5,99,0.84,0,1,1,0
2017,Reto Berra\berrare01,31,ANA,5,1,1,1,0,7,95,88,0.926,2.31,0,0.7,182,1,1,0,,,0,0,0,0
2017,Jean-Francois Berube\berubje02,26,CHI,13,10,3,6,1,42,398,356,0.894,3.78,0,1.4,667,3,0.3,3,120,-7.07,0,0,0,0
2017,Ben Bishop\bishobe01,31,DAL,53,51,26,17,5,120,1437,1317,0.916,2.49,5,8.7,2887,27,0.529,8,95,6.12,0,1,1,4
